id	BioSample_id	BioSampleAccession	BioSampleAccessionSecondary	BioSampleBioProjectAccession	BioSampleSRAAccession	BioSampleTitle	BioSampleName	BioSampleType	BioSamplePackage	BioSampleInfraspecies	BioSampleOrganism	BioSampleOrganismAlt	BioSampleSubSpecies	BioSampleStrain	BioSampleTaxonomyID	BioSampleBiovar	BioSampleCollectionDate	BioSampleGeographicLocation	BioSampleHost	BioSampleHostDisease	BioSampleIsolateNameAlias	BioSampleIsolationSource	BioSampleLat	BioSampleLatLon	BioSampleLon	BioSampleDate	BioSampleModificationDate	BioSamplePublicationDate	BioSampleOrganization	BioSampleComment
1222	2141448	SAMN02141448	SAMN00739929	PRJNA64281	SRS267443	MIGS Cultured Bacterial/Archaeal sample from Yersinia pestis PY-01	MS100011556	None	MIGS.ba.5.0	strain: PY-01	None	Yersinia pestis PY-01	None	PY-01	992127	None	2006	Peru:Chota, San Juan de Licupis, Los Porongos	house mouse	None	None	None	None	missing	None	2013/05/10	2014/02/25	2013/05/10	University of Maryland School of Medicine, Institute for Genome Sciences	REMOVE: Duplicate metadata record
1223	4706	SAMN00004706	None	PRJNA41469	SRS006933	Generic sample from Yersinia pestis KIM D27	Yersinia pestis Sample	None	Generic.1.0	strain: KIM D27	None	Yersinia pestis KIM D27	None	KIM-D27	687916	None	None	None	None	None	None	None	None	None	None	2009/11/02	2014/02/25	2009/11/02	J. Craig Venter Institute	KEEP
1224	2442728	SAMN02442728	None	PRJNA231474	SRS514508	Generic sample from Yersinia pestis	LP57	None	Generic.1.0	strain: Justinian; label: LP57	None	Yersinia pestis	None	A76	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1225	2442727	SAMN02442727	None	PRJNA231474	SRS514507	Generic sample from Yersinia pestis	LP55	None	Generic.1.0	strain: Justinian; label: LP55	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1226	2442726	SAMN02442726	None	PRJNA231474	SRS514506	Generic sample from Yersinia pestis	LP53	None	Generic.1.0	strain: Justinian; label: LP53	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1227	2442725	SAMN02442725	None	PRJNA231474	SRS514505	Generic sample from Yersinia pestis	LP51	None	Generic.1.0	strain: Justinian; label: LP51	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1228	2442724	SAMN02442724	None	PRJNA231474	SRS514444	Generic sample from Yersinia pestis	LP49	None	Generic.1.0	strain: Justinian; label: LP49	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1229	2442723	SAMN02442723	None	PRJNA231474	SRS514443	Generic sample from Yersinia pestis	LP39b	None	Generic.1.0	strain: Justinian; label: LP39b	None	Yersinia pestis	None	A76	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1230	2442722	SAMN02442722	None	PRJNA231474	SRS514442	Generic sample from Yersinia pestis	LP38b	None	Generic.1.0	strain: Justinian; label: LP38b	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1231	2442721	SAMN02442721	None	PRJNA231474	SRS514441	Generic sample from Yersinia pestis	LP37b	None	Generic.1.0	strain: Justinian; label: LP37b	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1232	2442720	SAMN02442720	None	PRJNA231474	SRS514440	Generic sample from Yersinia pestis	LP36b	None	Generic.1.0	strain: Justinian; label: LP36b	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1233	2442719	SAMN02442719	None	PRJNA231474	SRS514439	Generic sample from Yersinia pestis	LP35b	None	Generic.1.0	strain: Justinian; label: LP35b	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1234	2442718	SAMN02442718	None	PRJNA231474	SRS514438	Generic sample from Yersinia pestis	LP32b	None	Generic.1.0	strain: Justinian; label: LP32b	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1235	2442717	SAMN02442717	None	PRJNA231474	SRS514437	Generic sample from Yersinia pestis	LP31b	None	Generic.1.0	strain: Justinian; label: LP31b	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1236	2442716	SAMN02442716	None	PRJNA231474	SRS514436	Generic sample from Yersinia pestis	LP30b	None	Generic.1.0	strain: Justinian; label: LP30b	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1237	2442715	SAMN02442715	None	PRJNA231474	SRS514435	Generic sample from Yersinia pestis	LP29b	None	Generic.1.0	strain: Justinian; label: LP29b	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1238	2442714	SAMN02442714	None	PRJNA231474	SRS514432	Generic sample from Yersinia pestis	LP39	None	Generic.1.0	strain: Justinian; label: LP39	None	Yersinia pestis	None	A76	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1239	2442713	SAMN02442713	None	PRJNA231474	SRS514431	Generic sample from Yersinia pestis	LP38	None	Generic.1.0	strain: Justinian; label: LP38	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1240	2442712	SAMN02442712	None	PRJNA231474	SRS514430	Generic sample from Yersinia pestis	LP37	None	Generic.1.0	strain: Justinian; label: LP37	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1241	2442711	SAMN02442711	None	PRJNA231474	SRS514429	Generic sample from Yersinia pestis	LP36	None	Generic.1.0	strain: Justinian; label: LP36	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1242	2442710	SAMN02442710	None	PRJNA231474	SRS514427	Generic sample from Yersinia pestis	LP35	None	Generic.1.0	strain: Justinian; label: LP35	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1243	2442709	SAMN02442709	None	PRJNA231474	SRS514426	Generic sample from Yersinia pestis	LP32	None	Generic.1.0	strain: Justinian; label: LP32	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1244	2442708	SAMN02442708	None	PRJNA231474	SRS514425	Generic sample from Yersinia pestis	LP31	None	Generic.1.0	strain: Justinian; label: LP31	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1245	2442707	SAMN02442707	None	PRJNA231474	SRS514424	Generic sample from Yersinia pestis	LP30	None	Generic.1.0	strain: Justinian; label: LP30	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1246	2442706	SAMN02442706	None	PRJNA231474	SRS514423	Generic sample from Yersinia pestis	LP29	None	Generic.1.0	strain: Justinian; label: LP29	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1247	2442705	SAMN02442705	None	PRJNA231474	SRS514404	Generic sample from Yersinia pestis	LP17b	None	Generic.1.0	strain: Justinian; label: LP17b	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1248	2442704	SAMN02442704	None	PRJNA231474	SRS514403	Generic sample from Yersinia pestis	LP17a	None	Generic.1.0	strain: Justinian; label: LP17a	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1249	2442703	SAMN02442703	None	PRJNA231474	SRS514402	Generic sample from Yersinia pestis	LP16b	None	Generic.1.0	strain: Justinian; label: LP16b	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1250	2442702	SAMN02442702	None	PRJNA231474	SRS514401	Generic sample from Yersinia pestis	LP16a	None	Generic.1.0	strain: Justinian; label: LP16a	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1251	2442701	SAMN02442701	None	PRJNA231474	SRS514400	Generic sample from Yersinia pestis	LP15b	None	Generic.1.0	strain: Justinian; label: LP15b	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1252	2442700	SAMN02442700	None	PRJNA231474	SRS514399	Generic sample from Yersinia pestis	LP15a	None	Generic.1.0	strain: Justinian; label: LP15a	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1253	2442699	SAMN02442699	None	PRJNA231474	SRS514398	Generic sample from Yersinia pestis	LP14b	None	Generic.1.0	strain: Justinian; label: LP14b	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1254	2442698	SAMN02442698	None	PRJNA231474	SRS514397	Generic sample from Yersinia pestis	LP14a	None	Generic.1.0	strain: Justinian; label: LP14a	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1255	2442697	SAMN02442697	None	PRJNA231474	SRS514395	Generic sample from Yersinia pestis	LP12b	None	Generic.1.0	strain: Justinian; label: LP12b	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1256	2442696	SAMN02442696	None	PRJNA231474	SRS514393	Generic sample from Yersinia pestis	LP12a	None	Generic.1.0	strain: Justinian; label: LP12a	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1257	2442695	SAMN02442695	None	PRJNA231474	SRS514392	Generic sample from Yersinia pestis	LP07U	None	Generic.1.0	strain: Justinian; label: LP07U	None	Yersinia pestis	None	A76	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1258	2442694	SAMN02442694	None	PRJNA231474	SRS514391	Generic sample from Yersinia pestis	LP07	None	Generic.1.0	strain: Justinian; label: LP07	None	Yersinia pestis	None	A76	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1259	2442693	SAMN02442693	None	PRJNA231474	SRS514389	Generic sample from Yersinia pestis	LP05U	None	Generic.1.0	strain: Justinian; label: LP05U	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1260	2442692	SAMN02442692	None	PRJNA231474	SRS514388	Generic sample from Yersinia pestis	LP05	None	Generic.1.0	strain: Justinian; label: LP05	None	Yersinia pestis	None	A120	632	None	None	None	None	None	None	None	None	None	None	2014/01/29	2014/01/29	2014/01/29	McMaster University	KEEP
1261	1902218	SAMN01902218	None	PRJNA38409	SRS388210	General Sample for Yersinia pestis str. G1670	G1670	None	Generic.1.0	strain: G1670	None	Yersinia pestis G1670	None	G1670	650055	None	None	None	None	None	None	None	None	None	None	2013/01/27	2013/11/15	2013/01/27	US Army Edgewood Chemical Biological Center	KEEP
1262	1909378	SAMN01909378	None	PRJNA188780	SRS391123	General Sample for Yersinia pestis G1670A	G1670A	None	Generic.1.0	strain: G1670A	None	Yersinia pestis G1670A	None	G1670A	1291550	None	None	None	None	None	None	None	None	None	None	2013/02/16	2013/09/27	2013/02/16	US Army Edgewood Chemical Biological Center	KEEP
1263	739929	SAMN00739929	SAMN02141448	PRJNA64281	SRS267443	Yersinia pestis PY-01	YPPY01	None	Generic.1.0	strain: PY-01	None	Yersinia pestis PY-01	None	PY-01	992127	None	2006	Peru:Chota, San Juan de Licupis, Los Porongos	house mouse	None	None	None	None	None	None	2011/10/20	2013/06/13	2011/10/20	Institute for Genome Sciences  University of MD School of Medicine	KEEP
1264	710637	SAMN00710637	SAMN02141449	PRJNA64283	SRS258342	Yersinia pestis PY-02	YPPY02	None	Generic.1.0	strain: PY-02	None	Yersinia pestis PY-02	None	PY-02	992128	None	2006	Peru:Jaen, Santo Domingo de la Capilla, Chamana	black rat	None	None	None	None	None	None	2011/08/22	2013/06/12	2011/08/22	Institute for Genome Sciences  University of MD School of Medicine	KEEP
1265	706783	SAMN00706783	SAMN02141501	PRJNA64387	SRS256247	Yersinia pestis PY-99	YPPY99	None	Generic.1.0	strain: PY-99	None	Yersinia pestis PY-99	None	PY-99	992180	None	2010	Peru:Ascope, Chicama, La Libertad, AA.HH.	Norway rat	None	None	None	None	None	None	2011/08/11	2013/06/12	2011/08/11	Institute for Genome Sciences  University of MD School of Medicine	KEEP
1266	706755	SAMN00706755	SAMN02141500	PRJNA64385	SRS256219	Yersinia pestis PY-98	YPPY98	None	Generic.1.0	strain: PY-98	None	Yersinia pestis PY-98	None	PY-98	992179	None	2010	Peru:Ascope	Homo sapiens	None	None	None	None	None	None	2011/08/10	2013/06/12	2011/08/10	Institute for Genome Sciences  University of MD School of Medicine	KEEP
1267	706754	SAMN00706754	SAMN02141499	PRJNA64383	SRS256218	Yersinia pestis PY-96	YPPY96	None	Generic.1.0	strain: PY-96	None	Yersinia pestis PY-96	None	PY-96	992178	None	2010	Peru:Ascope, Chicama, Sausal	dog	None	None	None	None	None	None	2011/08/10	2013/06/12	2011/08/10	Institute for Genome Sciences  University of MD School of Medicine	KEEP
1268	706753	SAMN00706753	SAMN02141498	PRJNA64381	SRS256217	Yersinia pestis PY-95	YPPY95	None	Generic.1.0	strain: PY-95	None	Yersinia pestis PY-95	None	PY-95	992177	None	2010	Peru:Chota	black rat	None	None	None	None	None	None	2011/08/10	2013/06/12	2011/08/10	Institute for Genome Sciences  University of MD School of Medicine	KEEP
1269	706752	SAMN00706752	SAMN02141497	PRJNA64379	SRS256216	Yersinia pestis PY-94	YPPY94	None	Generic.1.0	strain: PY-94	None	Yersinia pestis PY-94	None	PY-94	992176	None	2010	Peru:Chota	black rat	None	None	None	None	None	None	2011/08/10	2013/06/12	2011/08/10	Institute for Genome Sciences  University of MD School of Medicine	KEEP
1270	706751	SAMN00706751	SAMN02141496	PRJNA64377	SRS256215	Yersinia pestis PY-93	YPPY93	None	Generic.1.0	strain: PY-93	None	Yersinia pestis PY-93	None	PY-93	992175	None	2010	Peru:Chota	black rat	None	None	None	None	None	None	2011/08/10	2013/06/12	2011/08/10	Institute for Genome Sciences  University of MD School of Medicine	KEEP
1271	704295	SAMN00704295	SAMN02141495	PRJNA64375	SRS256209	Yersinia pestis PY-92	YPPY92	None	Generic.1.0	strain: PY-92	None	Yersinia pestis PY-92	None	PY-92	992174	None	2010	Peru:Chota	black rat	None	None	None	None	None	None	2011/08/10	2013/06/12	2011/08/10	Institute for Genome Sciences  University of MD School of Medicine	KEEP
1272	704294	SAMN00704294	SAMN02141494	PRJNA64373	SRS256208	Yersinia pestis PY-91	YPPY91	None	Generic.1.0	strain: PY-91	None	Yersinia pestis PY-91	None	PY-91	992173	None	2010	Peru:Chota	black rat	None	None	None	None	None	None	2011/08/10	2013/06/12	2011/08/10	Institute for Genome Sciences  University of MD School of Medicine	KEEP
1273	704293	SAMN00704293	SAMN02141493	PRJNA64371	SRS256207	Yersinia pestis PY-90	YPPY90	None	Generic.1.0	strain: PY-90	None	Yersinia pestis PY-90	None	PY-90	992172	None	2010	Peru:Pacasmayo, Guadalupe, Mariscal Castilla	Norway rat	None	None	None	None	None	None	2011/08/10	2013/06/12	2011/08/10	Institute for Genome Sciences  University of MD School of Medicine	KEEP
1274	704292	SAMN00704292	SAMN02141492	PRJNA64369	SRS256206	Yersinia pestis PY-89	YPPY89	None	Generic.1.0	strain: PY-89	None	Yersinia pestis PY-89	None	PY-89	992171	None	2010	Peru:Pacasmayo, Guadalupe, Mariscal Castilla	Norway rat	None	None	None	None	None	None	2011/08/10	2013/06/12	2011/08/10	Institute for Genome Sciences  University of MD School of Medicine	KEEP
1275	704291	SAMN00704291	SAMN02141491	PRJNA64367	SRS256205	Yersinia pestis PY-88	YPPY88	None	Generic.1.0	strain: PY-88	None	Yersinia pestis PY-88	None	PY-88	992170	None	2010	Peru:Pacasmayo, Guadalupe, Mariscal Castilla	black rat	None	None	None	None	None	None	2011/08/10	2013/06/12	2011/08/10	Institute for Genome Sciences  University of MD School of Medicine	KEEP
1276	704290	SAMN00704290	SAMN02141490	PRJNA64365	SRS256204	Yersinia pestis PY-76	YPPY76	None	Generic.1.0	strain: PY-76	None	Yersinia pestis PY-76	None	PY-76	992169	None	2010	Peru:Ascope, Chicama, La Libertad, AA.HH.	cotton rat	None	None	None	None	None	None	2011/08/10	2013/06/12	2011/08/10	Institute for Genome Sciences  University of MD School of Medicine	KEEP
1277	704289	SAMN00704289	SAMN02141489	PRJNA64363	SRS256203	Yersinia pestis PY-72	YPPY72	None	Generic.1.0	strain: PY-72	None	Yersinia pestis PY-72	None	PY-72	992168	None	2010	Peru:Ascope, Chicama, La Libertad, AA.HH.	black rat	None	None	None	None	None	None	2011/08/10	2013/06/12	2011/08/10	Institute for Genome Sciences  University of MD School of Medicine	KEEP
1278	704288	SAMN00704288	SAMN02141488	PRJNA64361	SRS256202	Yersinia pestis PY-71	YPPY71	None	Generic.1.0	strain: PY-71	None	Yersinia pestis PY-71	None	PY-71	992167	None	2010	Peru:Ascope, Chicama, La Libertad, AA.HH.	black rat	None	None	None	None	None	None	2011/08/10	2013/06/12	2011/08/10	Institute for Genome Sciences  University of MD School of Medicine	KEEP
1279	704287	SAMN00704287	SAMN02141486	PRJNA64357	SRS256201	Yersinia pestis PY-65	YPPY65	None	Generic.1.0	strain: PY-65	None	Yersinia pestis PY-65	None	PY-65	992165	None	2010	Peru:Trujillo, Salaverry, ENAPU	Norway rat	None	None	None	None	None	None	2011/08/10	2013/06/12	2011/08/10	Institute for Genome Sciences  University of MD School of Medicine	KEEP
1280	704286	SAMN00704286	SAMN02141482	PRJNA64349	SRS256200	Yersinia pestis PY-60	YPPY60	None	Generic.1.0	strain: PY-60	None	Yersinia pestis PY-60	None	PY-60	992161	None	2010	Peru:Trujillo, El Milagro, Sector 9	Norway rat	None	None	None	None	None	None	2011/08/10	2013/06/12	2011/08/10	Institute for Genome Sciences  University of MD School of Medicine	KEEP
1281	704285	SAMN00704285	SAMN02141479	PRJNA64343	SRS256199	Yersinia pestis PY-56	YPPY56	None	Generic.1.0	strain: PY-56	None	Yersinia pestis PY-56	None	PY-56	992158	None	2010	Peru:Ascope, Chicama, La Libertad, AA.HH.	dog	None	None	None	None	None	None	2011/08/10	2013/06/12	2011/08/10	Institute for Genome Sciences  University of MD School of Medicine	KEEP
1282	704284	SAMN00704284	SAMN02141487	PRJNA64359	SRS256198	Yersinia pestis PY-66	YPPY66	None	Generic.1.0	strain: PY-66	None	Yersinia pestis PY-66	None	PY-66	992166	None	2010	Peru:Trujillo, Salaverry, ENAPU	Norway rat	None	None	None	None	None	None	2011/08/10	2013/06/12	2011/08/10	Institute for Genome Sciences  University of MD School of Medicine	KEEP
1283	704283	SAMN00704283	SAMN02141485	PRJNA64355	SRS256197	Yersinia pestis PY-64	YPPY64	None	Generic.1.0	strain: PY-64	None	Yersinia pestis PY-64	None	PY-64	992164	None	2010	Peru:Trujillo, Salaverry, ENAPU	Norway rat	None	None	None	None	None	None	2011/08/10	2013/06/12	2011/08/10	Institute for Genome Sciences  University of MD School of Medicine	KEEP
